b	switch	start	end	contig
13901	0	3919518	3931555	Ctg003
13951	0	3931597	3948254	Ctg003
14001	0	3948267	3959862	Ctg003
14051	0	3960481	3974388	Ctg003
14101	0	3974705	3990396	Ctg003
14151	0	3990474	4009390	Ctg003
14201	0	4009469	4022848	Ctg003
14251	0	4022871	4029511	Ctg003
14301	0	4029526	4035111	Ctg003
14351	0	4035324	4041863	Ctg003
14401	0	4041886	4054657	Ctg003
14451	0	4054680	4065262	Ctg003
14501	0	4065411	4070996	Ctg003
14551	0	4071104	4081195	Ctg003
14601	0	4081207	4093004	Ctg003
14651	0	4093037	4100556	Ctg003
14701	0	4100630	4107959	Ctg003
14751	0	4107972	4119044	Ctg003
14801	0	4119097	4132260	Ctg003
14851	0	4132595	4143038	Ctg003
14901	0	4143070	4151494	Ctg003
14951	0	4151647	4162002	Ctg003
15001	0	4162760	4175540	Ctg003
15051	0	4175563	4184635	Ctg003
15101	0	4184713	4196012	Ctg003
15151	0	4196186	4204906	Ctg003
15201	0	4204961	4215017	Ctg003
15251	0	4216070	4225002	Ctg003
15301	0	4225086	4232815	Ctg003
15351	0	4233870	4240429	Ctg003
15401	0	4240574	4247010	Ctg003
15451	0	4247028	4258142	Ctg003
15501	0	4258245	4267828	Ctg003
15551	0	4268166	4273879	Ctg003
15601	0	4273965	4288273	Ctg003
15651	0	4289193	4304919	Ctg003
15701	0	4304937	4319175	Ctg003
15751	0	4319232	4328091	Ctg003
15801	0	4328103	4340809	Ctg003
15851	0	4340854	4353415	Ctg003
15901	0	4353551	4369878	Ctg003
15951	0	4370019	4385886	Ctg003
16001	0	4386014	4404736	Ctg003
16051	0	4404863	4423991	Ctg003
16101	0	4424015	4433035	Ctg003
16151	0	4433375	4441538	Ctg003
16201	0	4441550	4450984	Ctg003
16251	0	4451225	4460182	Ctg003
16301	0	4460385	4470518	Ctg003
16351	0	4470718	4478171	Ctg003
16401	0	4479414	4491067	Ctg003
16451	0	4491407	4497931	Ctg003
16501	0	4498053	4511660	Ctg003
16551	0	4511672	4517341	Ctg003
16601	1	4517414	4634896	Ctg003
16651	0	4634936	4643234	Ctg003
16701	0	4643892	4651752	Ctg003
16751	0	4651854	4676763	Ctg003
16801	0	4676836	4686859	Ctg003
16851	0	4686998	4696218	Ctg003
16901	0	4696479	4709718	Ctg003
16951	0	4709739	4723257	Ctg003
17001	0	4723310	4730737	Ctg003
17051	0	4730768	4743159	Ctg003
17101	0	4743227	4757789	Ctg003
17151	0	4757873	4762813	Ctg003
17201	0	4762906	4771086	Ctg003
17251	0	4771169	4778116	Ctg003
17301	0	4778872	4789826	Ctg003
17351	0	4790001	4797129	Ctg003
17401	0	4797201	4809056	Ctg003
17451	0	4809187	4818643	Ctg003
17501	0	4818669	4826092	Ctg003
17551	0	4826110	4833451	Ctg003
17601	0	4833533	4842582	Ctg003
17651	0	4842624	4851114	Ctg003
17701	0	4851416	4866725	Ctg003
17751	0	4866744	4875646	Ctg003
17801	0	4875759	4882415	Ctg003
17851	0	4882788	4890702	Ctg003
17901	0	4890723	4896089	Ctg003
17951	0	4896164	4901241	Ctg003
18001	0	4901720	4915251	Ctg003
18051	0	4915281	4921066	Ctg003
18101	0	4921088	4928767	Ctg003
18151	0	4928828	4949138	Ctg003
18201	0	4949164	4957800	Ctg003
18251	1	4957843	4965197	Ctg003
18301	0	4965235	4973828	Ctg003
18351	0	4973940	4990672	Ctg003
18401	0	4990943	4998198	Ctg003
18451	0	4998394	5004154	Ctg003
18501	0	5004319	5013953	Ctg003
18551	0	5013970	5019605	Ctg003
18601	0	5019839	5029441	Ctg003
18651	0	5029462	5037039	Ctg003
18701	0	5037153	5055505	Ctg003
18751	0	5055562	5069953	Ctg003
18801	0	5070007	5082635	Ctg003
18851	0	5082878	5090009	Ctg003
18901	0	5091354	5102426	Ctg003
18951	0	5102996	5169464	Ctg003
19001	0	5169903	5178170	Ctg003
19051	0	5178932	5184142	Ctg003
19101	0	5184251	5193858	Ctg003
19151	0	5194160	5203419	Ctg003
19201	0	5203463	5211255	Ctg003
19251	0	5211288	5216171	Ctg003
19301	0	5216184	5221704	Ctg003
19351	0	5221784	5231942	Ctg003
19401	0	5231957	5238481	Ctg003
19451	0	5238574	5246626	Ctg003
19501	0	5246644	5255625	Ctg003
19551	0	5256005	5261666	Ctg003
19601	0	5262314	5272958	Ctg003
19651	0	5273178	5280427	Ctg003
19701	0	5280535	5287423	Ctg003
19751	0	5287447	5299374	Ctg003
19801	0	5299554	5309328	Ctg003
19851	0	5309686	5315434	Ctg003
19901	0	5315557	5322617	Ctg003
19951	0	5322787	5329154	Ctg003
20001	0	5329184	5334382	Ctg003
20051	0	5334806	5345405	Ctg003
20101	0	5345483	5357564	Ctg003
20151	0	5357696	5373500	Ctg003
20201	0	5373518	5385098	Ctg003
20251	0	5385767	5398675	Ctg003
20301	0	5398758	5405758	Ctg003
20351	0	5405912	5413914	Ctg003
20401	0	5414392	5427717	Ctg003
20451	0	5428622	5437625	Ctg003
20501	0	5438425	5453869	Ctg003
20551	0	5453895	5462978	Ctg003
20601	0	5463005	5468382	Ctg003
20651	0	5468438	5479704	Ctg003
20701	0	5480309	5488092	Ctg003
20751	0	5488424	5496622	Ctg003
20801	0	5496675	5506631	Ctg003
20851	0	5506758	5513737	Ctg003
20901	0	5513820	5518693	Ctg003
20951	0	5518768	5530583	Ctg003
21001	0	5530692	5543514	Ctg003
21051	0	5543541	5552579	Ctg003
21101	0	5552615	5560526	Ctg003
21151	0	5560544	5568001	Ctg003
21201	0	5568084	5576301	Ctg003
21251	0	5576313	5582370	Ctg003
21301	0	5582384	5591015	Ctg003
21351	0	5591074	5602750	Ctg003
21401	0	5603289	5614569	Ctg003
21451	0	5614885	5622841	Ctg003
21501	0	5623034	5637372	Ctg003
21551	0	5637533	5643988	Ctg003
21601	0	5644021	5648729	Ctg003
21651	0	5648802	5660871	Ctg003
21701	0	5661940	5674279	Ctg003
21751	0	5674300	5690394	Ctg003
21801	0	5690454	5709486	Ctg003
21851	0	5709498	5720009	Ctg003
21901	0	5720064	5729241	Ctg003
21951	0	5729301	5740925	Ctg003
22001	0	5741760	5760778	Ctg003
22051	0	5760796	5775306	Ctg003
22101	0	5775346	5784611	Ctg003
22151	0	5784632	5801168	Ctg003
22201	0	5801250	5808296	Ctg003
22251	0	5808433	5814460	Ctg003
22301	0	5814472	5820662	Ctg003
22351	0	5820846	5828469	Ctg003
22401	0	5830169	5839005	Ctg003
22451	0	5839133	5845469	Ctg003
22501	0	5845510	5857104	Ctg003
22551	0	5857321	5879640	Ctg003
22601	0	5880581	5897998	Ctg003
22651	0	5898030	5911616	Ctg003
22701	0	5911720	5919858	Ctg003
22751	0	5920099	5929077	Ctg003
22801	0	5929243	5939324	Ctg003
22851	0	5939715	5952674	Ctg003
22901	0	5953659	5965184	Ctg003
22951	0	5965197	5988844	Ctg003
23001	0	5990356	6000605	Ctg003
23051	0	6000774	6011565	Ctg003
23101	0	6011763	6046445	Ctg003
23151	0	6047259	6057598	Ctg003
23201	0	6057619	6066264	Ctg003
23251	0	6066279	6084495	Ctg003
23301	0	6084756	6097606	Ctg003
23351	0	6097860	6111782	Ctg003
23401	0	6112055	6121654	Ctg003
23451	0	6121681	6235959	Ctg003
23501	0	6236589	6257919	Ctg003
23551	0	6259479	6294515	Ctg003
23601	0	6294634	6307321	Ctg003
23651	0	6307390	6318750	Ctg003
23701	0	6318948	6331093	Ctg003
23751	0	6334129	6344983	Ctg003
23801	0	6345176	6359807	Ctg003
23851	0	6359824	6372339	Ctg003
23901	0	6372512	6393618	Ctg003
23951	0	6394007	6402064	Ctg003
24001	0	6402130	6413682	Ctg003
24051	0	6413795	6426192	Ctg003
24101	0	6426488	6436371	Ctg003
24151	0	6436392	6442839	Ctg003
24201	0	6442857	6452752	Ctg003
24251	0	6452770	6464386	Ctg003
24301	0	6464682	6481173	Ctg003
24351	0	6481315	6488868	Ctg003
24401	0	6489001	6498329	Ctg003
24451	0	6498368	6508994	Ctg003
24501	0	6509251	6520654	Ctg003
24551	0	6520669	6530217	Ctg003
24601	0	6530296	6556572	Ctg003
24651	0	6557273	6569135	Ctg003
24701	0	6569147	6579400	Ctg003
24751	0	6579421	6588552	Ctg003
24801	0	6588591	6594513	Ctg003
24851	0	6594630	6602797	Ctg003
24901	0	6603261	6611360	Ctg003
24951	0	6612376	6620859	Ctg003
25001	0	6620871	6638136	Ctg003
25051	0	6638183	6644788	Ctg003
25101	0	6644843	6655887	Ctg003
25151	0	6656330	6670237	Ctg003
25201	0	6670736	6681684	Ctg003
25251	0	6681812	6699387	Ctg003
25301	0	6700112	6715400	Ctg003
25351	0	6715436	6723702	Ctg003
25401	0	6723800	6732981	Ctg003
25451	0	6733053	6739591	Ctg003
25501	0	6739658	6744318	Ctg003
25551	0	6744531	6752181	Ctg003
25601	0	6752202	6762778	Ctg003
25651	0	6762800	6775181	Ctg003
25701	0	6775603	6790660	Ctg003
25751	0	6790706	6799383	Ctg003
25801	0	6799954	6812017	Ctg003
25851	0	6812190	6818971	Ctg003
25901	0	6819203	6835834	Ctg003
25951	0	6835935	6852344	Ctg003
26001	0	6852877	6860643	Ctg003
26051	0	6860748	6878598	Ctg003
26101	0	6878746	6887524	Ctg003
26151	0	6887719	6894730	Ctg003
26201	0	6895796	6901608	Ctg003
26251	0	6902322	6909845	Ctg003
26301	0	6909876	6920421	Ctg003
26351	0	6920446	6931999	Ctg003
26401	0	6932051	6950793	Ctg003
26451	0	6950835	6962673	Ctg003
26501	0	6962689	6968654	Ctg003
26551	0	6969385	6980052	Ctg003
26601	0	6980097	6991925	Ctg003
26651	0	6992010	7004449	Ctg003
26701	0	7004754	7017530	Ctg003
26751	0	7017575	7036059	Ctg003
26801	0	7036377	7050502	Ctg003
26851	0	7050579	7062565	Ctg003
26901	0	7062826	7086459	Ctg003
26951	0	7086963	7095476	Ctg003
27001	0	7095611	7117872	Ctg003
27051	0	7118157	7128273	Ctg003
27101	0	7128324	7140475	Ctg003
27151	0	7140753	7155712	Ctg003
27201	0	7156425	7165512	Ctg003
27251	0	7165683	7178207	Ctg003
27301	0	7178364	7192834	Ctg003
27351	0	7192958	7214081	Ctg003
27401	0	7214535	7227556	Ctg003
27451	0	7227670	7239736	Ctg003
27501	0	7239874	7271874	Ctg003
27551	0	7272935	7285019	Ctg003
27601	0	7285193	7295198	Ctg003
27651	0	7295645	7308675	Ctg003
27701	0	7309494	7362145	Ctg003
27751	0	7371271	7458706	Ctg003
27801	0	7458738	7468997	Ctg003
27851	0	7469042	7477009	Ctg003
27901	0	7477359	7556449	Ctg003
27951	0	7556653	7573341	Ctg003
28001	0	7574262	7600252	Ctg003
28051	0	7600394	7616010	Ctg003
28101	0	7616924	7628934	Ctg003
28151	0	7629029	7640130	Ctg003
28201	0	7640265	7656540	Ctg003
28251	0	7656562	7663065	Ctg003
28301	0	7663108	7680745	Ctg003
28351	0	7684792	7743149	Ctg003
28401	0	7743164	7756702	Ctg003
28451	0	7757731	7772968	Ctg003
28501	0	7773020	7787365	Ctg003
28551	0	7787767	7819239	Ctg003
28601	0	7820043	7841207	Ctg003
28651	0	7841292	7849465	Ctg003
28701	0	7849757	7888231	Ctg003
28751	0	7888317	7901916	Ctg003
28801	0	7902093	7915839	Ctg003
28851	0	7915886	7925759	Ctg003
28901	0	7926376	7939896	Ctg003
28951	0	7940238	7953336	Ctg003
29001	0	7953372	7964979	Ctg003
29051	0	7965054	7971512	Ctg003
29101	0	7972668	7980425	Ctg003
29151	0	7980450	7994020	Ctg003
29201	0	7994440	8005620	Ctg003
29251	0	8005803	8019070	Ctg003
29301	0	8019348	8034256	Ctg003
29351	0	8034937	8053978	Ctg003
29401	0	8054047	8067957	Ctg003
29451	0	8068491	8081760	Ctg003
29501	0	8082120	8092246	Ctg003
29551	0	8092357	8118256	Ctg003
29601	0	8119134	8133563	Ctg003
29651	0	8133581	8150082	Ctg003
29701	0	8150101	8161156	Ctg003
29751	0	8161454	8174091	Ctg003
29801	0	8175172	8189103	Ctg003
29851	0	8189219	8215492	Ctg003
29901	0	8215636	8229627	Ctg003
29951	0	8229746	8252587	Ctg003
30001	0	8252842	8274316	Ctg003
30051	0	8274356	8286796	Ctg003
30101	0	8286823	8313363	Ctg003
30151	0	8313537	8322814	Ctg003
30201	0	8322959	8330442	Ctg003
30251	0	8330474	8341592	Ctg003
30301	0	8342015	8391957	Ctg003
30351	0	8391969	8404498	Ctg003
30401	0	8404677	8421428	Ctg003
30451	0	8422122	8431461	Ctg003
30501	0	8431522	8442459	Ctg003
30551	0	8442524	8463000	Ctg003
30601	0	8463030	8478493	Ctg003
30651	0	8478515	8566767	Ctg003
30701	0	8566872	8579437	Ctg003
30751	0	8579583	8607609	Ctg003
30801	0	8607641	8623690	Ctg003
30851	0	8624497	8705575	Ctg003
30901	0	8705784	8719448	Ctg003
30951	0	8719505	8748187	Ctg003
31001	0	8748263	8763085	Ctg003
31051	0	8763203	8772549	Ctg003
31101	0	8772576	8780562	Ctg003
31151	0	8780688	8799194	Ctg003
31201	0	8799898	8811752	Ctg003
31251	0	8811881	8818612	Ctg003
31301	0	8818893	8824906	Ctg003
31351	0	8824919	8838046	Ctg003
31401	0	8838076	8849107	Ctg003
31451	0	8849124	8861843	Ctg003
31501	0	8861859	8876865	Ctg003
31551	0	8877005	8889128	Ctg003
31601	0	8889162	8900351	Ctg003
31651	0	8900429	8907796	Ctg003
31701	0	8908051	8918384	Ctg003
31751	0	8918476	8929932	Ctg003
31801	0	8930124	8943405	Ctg003
31851	0	8943422	8949775	Ctg003
31901	0	8950186	8958885	Ctg003
31951	0	8959572	8972628	Ctg003
32001	0	8972652	8978031	Ctg003
32051	0	8978055	8986432	Ctg003
32101	0	8986496	8994389	Ctg003
32151	0	8994416	9012194	Ctg003
32201	0	9012703	9024739	Ctg003
32251	0	9024797	9028817	Ctg003
32301	0	9029413	9037126	Ctg003
32351	0	9037699	9045313	Ctg003
32401	0	9045686	9056845	Ctg003
32451	0	9057164	9064276	Ctg003
32501	0	9064309	9070735	Ctg003
32551	0	9070750	9077189	Ctg003
32601	0	9077223	9083636	Ctg003
32651	0	9083674	9092199	Ctg003
32701	0	9096374	9125495	Ctg003
32751	0	9126315	9139604	Ctg003
32801	0	9140161	9149037	Ctg003
32851	0	9149258	9161519	Ctg003
32901	0	9161555	9167749	Ctg003
32951	0	9167782	9175341	Ctg003
33001	0	9175353	9183511	Ctg003
33051	0	9183668	9193164	Ctg003
33101	0	9193305	9200671	Ctg003
33151	0	9200755	9207946	Ctg003
33201	0	9208035	9212929	Ctg003
33251	0	9212980	9241389	Ctg003
33301	0	9241449	9255817	Ctg003
33351	0	9255847	9265298	Ctg003
33401	0	9265379	9276905	Ctg003
33451	0	9276929	9286882	Ctg003
33501	0	9287199	9294288	Ctg003
33551	0	9294303	9302867	Ctg003
33601	0	9302972	9351149	Ctg003
33651	0	9351332	9359337	Ctg003
33701	0	9359655	9367653	Ctg003
33751	0	9367748	9377194	Ctg003
33801	0	9377295	9385868	Ctg003
33851	0	9385908	9415087	Ctg003
33901	0	9415099	9423085	Ctg003
33951	0	9423150	9437382	Ctg003
34001	0	9437541	9446701	Ctg003
34051	0	9446796	9455352	Ctg003
34101	0	9455372	9468891	Ctg003
34151	0	9468952	9477530	Ctg003
34201	0	9477711	9484195	Ctg003
34251	0	9484210	9492032	Ctg003
34301	0	9492605	9502245	Ctg003
34351	1	9502403	9518255	Ctg003
34401	0	9518666	9525498	Ctg003
34451	0	9525528	9531264	Ctg003
34501	0	9531607	9537744	Ctg003
34551	0	9537759	9545255	Ctg003
34601	0	9545288	9552066	Ctg003
34651	0	9552101	9560403	Ctg003
34701	0	9560419	9568227	Ctg003
34751	0	9568491	9574723	Ctg003
34801	0	9574757	9578919	Ctg003
34851	0	9580294	9593208	Ctg003
34901	0	9593566	9601937	Ctg003
34951	0	9602710	9614165	Ctg003
35001	0	9614259	9623700	Ctg003
35051	0	9623716	9634098	Ctg003
35101	0	9634111	9661983	Ctg003
35151	0	9662320	9669418	Ctg003
35201	0	9669446	9679347	Ctg003
35251	0	9679482	9687688	Ctg003
35301	0	9687773	9698355	Ctg003
35351	0	9698394	9705164	Ctg003
35401	0	9705236	9740889	Ctg003
35451	0	9740910	9747886	Ctg003
35501	0	9747952	9754478	Ctg003
35551	0	9755020	9763278	Ctg003
35601	0	9763822	9771290	Ctg003
35651	0	9771518	9779134	Ctg003
35701	0	9779578	9788261	Ctg003
35751	0	9788874	9794136	Ctg003
35801	0	9794217	9801369	Ctg003
35851	0	9801669	9806640	Ctg003
35901	1	9806700	9818925	Ctg003
35951	0	9818937	9830631	Ctg003
36001	0	9831163	9842319	Ctg003
36051	0	9842402	9852485	Ctg003
36101	0	9852598	9858155	Ctg003
36151	0	9858218	9867191	Ctg003
36201	0	9867207	9879547	Ctg003
36251	0	9879602	9885807	Ctg003
36301	0	9885831	9892729	Ctg003
36351	0	9892785	9900984	Ctg003
36401	0	9901066	9910950	Ctg003
36451	0	9911121	9920766	Ctg003
36501	0	9920853	9928888	Ctg003
36551	0	9928997	9939949	Ctg003
36601	0	9940011	9945932	Ctg003
36651	0	9946037	9953585	Ctg003
36701	0	9953600	9961032	Ctg003
36751	0	9961681	9972087	Ctg003
36801	0	9972258	9979976	Ctg003
36851	0	9979995	9990575	Ctg003
36901	0	9990715	9998613	Ctg003
36951	0	9998625	10009779	Ctg003
37001	0	10009869	10024695	Ctg003
37051	0	10025148	10032639	Ctg003
37101	0	10032867	10042620	Ctg003
37151	0	10042815	10057094	Ctg003
37201	0	10057232	10065656	Ctg003
37251	0	10065704	10073923	Ctg003
37301	0	10073941	10083623	Ctg003
37351	0	10083731	10096279	Ctg003
37401	0	10096541	10107963	Ctg003
37451	0	10108216	10119624	Ctg003
37501	0	10120354	10144145	Ctg003
37551	0	10144663	10155742	Ctg003
37601	0	10155767	10166188	Ctg003
37651	0	10166288	10174364	Ctg003
37701	0	10174654	10193590	Ctg003
37751	0	10193878	10206310	Ctg003
37801	0	10206395	10223039	Ctg003
37851	0	10223141	10233103	Ctg003
37901	0	10233184	10239338	Ctg003
37951	0	10239441	10244615	Ctg003
38001	0	10244632	10254621	Ctg003
38051	0	10254785	10274420	Ctg003
38101	0	10274442	10279945	Ctg003
38151	0	10280073	10286729	Ctg003
38201	0	10286842	10305632	Ctg003
38251	0	10305993	10312838	Ctg003
38301	0	10313219	10321217	Ctg003
38351	0	10321587	10331564	Ctg003
38401	0	10331778	10342423	Ctg003
38451	0	10342437	10353675	Ctg003
38501	0	10354064	10366536	Ctg003
38551	0	10366580	10373683	Ctg003
38601	0	10373729	10384311	Ctg003
38651	0	10385386	10391866	Ctg003
38701	0	10391920	10406236	Ctg003
38751	0	10406285	10417105	Ctg003
38801	0	10417211	10426190	Ctg003
38851	0	10426312	10435941	Ctg003
38901	0	10436665	10447986	Ctg003
38951	0	10448289	10470862	Ctg003
39001	0	10472231	10503101	Ctg003
39051	0	10503469	10514473	Ctg003
39101	0	10514536	10527079	Ctg003
39151	0	10527094	10540961	Ctg003
39201	0	10541021	10549881	Ctg003
39251	0	10550301	10557597	Ctg003
39301	0	10557627	10566729	Ctg003
39351	0	10567177	10575270	Ctg003
39401	0	10575292	10582591	Ctg003
39451	0	10582682	10590061	Ctg003
39501	0	10590304	10597722	Ctg003
39551	0	10597738	10603414	Ctg003
39601	0	10603447	10610443	Ctg003
39651	0	10610488	10620522	Ctg003
39701	0	10621132	10628693	Ctg003
39751	0	10635896	10646622	Ctg003
39801	0	10647917	10672657	Ctg003
39851	0	10672881	10684455	Ctg003
39901	0	10684502	10695142	Ctg003
39951	0	10695711	10710903	Ctg003
40001	0	10710984	10722826	Ctg003
40051	0	10723086	10735180	Ctg003
40101	0	10735198	10753873	Ctg003
40151	0	10754164	10759271	Ctg003
40201	0	10759945	10769301	Ctg003
40251	0	10770049	10780341	Ctg003
40301	0	10780404	10794497	Ctg003
40351	1	10794581	10804722	Ctg003
40401	0	10804772	10819622	Ctg003
40451	0	10820224	10829782	Ctg003
40501	0	10829857	10839641	Ctg003
40551	0	10840665	10853805	Ctg003
40601	0	10854037	10863612	Ctg003
40651	0	10863935	10894104	Ctg003
40701	0	10894161	10907638	Ctg003
40751	0	10907764	10919298	Ctg003
40801	0	10919540	10929633	Ctg003
40851	0	10929652	10940808	Ctg003
40901	0	10940862	10952050	Ctg003
40951	0	10952205	10962790	Ctg003
41001	0	10962872	10973005	Ctg003
41051	0	10973052	10991674	Ctg003
41101	0	10991686	10998069	Ctg003
41151	0	10998206	11005413	Ctg003
41201	0	11005456	11025316	Ctg003
41251	0	11025364	11035806	Ctg003
41301	0	11036025	11045356	Ctg003
41351	1	11045368	11058562	Ctg003
41401	0	11058592	11072474	Ctg003
41451	0	11072632	11081489	Ctg003
41501	0	11081517	11098081	Ctg003
41551	0	11098147	11107532	Ctg003
41601	0	11108575	11113958	Ctg003
41651	0	11113982	11122783	Ctg003
41701	0	11122803	11133370	Ctg003
41751	0	11133776	11146615	Ctg003
41801	0	11146877	11153037	Ctg003
41851	0	11153123	11166531	Ctg003
41901	0	11166555	11172970	Ctg003
41951	0	11173036	11180832	Ctg003
42001	0	11180887	11187247	Ctg003
42051	0	11187304	11200066	Ctg003
42101	0	11200089	11208160	Ctg003
42151	0	11208187	11218038	Ctg003
42201	0	11218344	11228673	Ctg003
42251	0	11229452	11241181	Ctg003
42301	0	11241292	11253895	Ctg003
42351	1	11253923	11264369	Ctg003
42401	0	11264427	11272732	Ctg003
42451	0	11272783	11288383	Ctg003
42501	0	11288575	11298922	Ctg003
42551	1	11299854	11311319	Ctg003
42601	0	11311792	11323005	Ctg003
42651	0	11324283	11336872	Ctg003
42701	0	11336906	11350739	Ctg003
42751	1	11350776	11362589	Ctg003
42801	0	11363055	11373168	Ctg003
42851	0	11373205	11381959	Ctg003
42901	0	11382686	11396281	Ctg003
42951	0	11396314	11401005	Ctg003
43001	0	11401070	11408833	Ctg003
43051	1	11408875	11421501	Ctg003
43101	0	11421656	11433524	Ctg003
43151	0	11433762	11449625	Ctg003
43201	0	11449637	11458052	Ctg003
43251	0	11458153	11464684	Ctg003
43301	0	11464729	11473954	Ctg003
43351	1	11474036	11489357	Ctg003
43401	0	11489496	11502087	Ctg003
43451	0	11502276	11517594	Ctg003
43501	0	11517905	11528092	Ctg003
43551	0	11528162	11539977	Ctg003
43601	0	11540054	11552203	Ctg003
43651	0	11552283	11562308	Ctg003
43701	0	11563101	11574430	Ctg003
43751	0	11575520	11585431	Ctg003
43801	0	11585518	11595693	Ctg003
43851	1	11595822	11611322	Ctg003
43901	0	11611475	11622465	Ctg003
43951	0	11622617	11637957	Ctg003
44001	0	11638662	11648584	Ctg003
44051	0	11648602	11659735	Ctg003
44101	0	11659876	11673124	Ctg003
44151	0	11673452	11684932	Ctg003
44201	0	11685340	11696769	Ctg003
44251	0	11696823	11709910	Ctg003
44301	0	11709972	11719173	Ctg003
44351	1	11719406	11729520	Ctg003
44401	0	11729735	11738901	Ctg003
44451	0	11739008	11762392	Ctg003
44501	0	11762433	11779295	Ctg003
44551	0	11779342	11796471	Ctg003
44601	0	11796488	11808583	Ctg003
44651	0	11808856	11816404	Ctg003
44701	0	11816473	11825248	Ctg003
44751	0	11825335	11832878	Ctg003
44801	0	11833008	11842299	Ctg003
44851	0	11842335	11854423	Ctg003
44901	0	11854442	11864530	Ctg003
44951	0	11864718	11875402	Ctg003
45001	0	11875573	11887407	Ctg003
45051	1	11887567	11897249	Ctg003
45101	0	11897263	11910662	Ctg003
45151	0	11910850	11930767	Ctg003
45201	0	11931106	11943583	Ctg003
45251	0	11943714	11954602	Ctg003
45301	0	11954687	11969067	Ctg003
45351	0	11969079	11982414	Ctg003
45401	1	11982426	11994706	Ctg003
45451	0	11994745	12009072	Ctg003
45501	1	12009090	12016021	Ctg003
45551	0	12016127	12025893	Ctg003
45601	2	12026110	12038897	Ctg003
45651	0	12038925	12047256	Ctg003
45701	0	12047271	12054060	Ctg003
45751	1	12054183	12064261	Ctg003
45801	0	12064903	12080634	Ctg003
45851	0	12080918	12090727	Ctg003
45901	1	12090748	12099611	Ctg003
45951	0	12099833	12109052	Ctg003
46001	0	12109185	12122414	Ctg003
46051	0	12122853	12135161	Ctg003
46101	0	12135235	12143603	Ctg003
46151	0	12143621	12153504	Ctg003
46201	0	12154049	12161735	Ctg003
46251	0	12162026	12172775	Ctg003
46301	0	12173938	12186373	Ctg003
46351	0	12186410	12195702	Ctg003
46401	0	12195928	12209986	Ctg003
46451	0	12210001	12223655	Ctg003
46501	0	12223770	12237000	Ctg003
46551	0	12237215	12250213	Ctg003
46601	0	12250232	12259814	Ctg003
46651	0	12260784	12271187	Ctg003
46701	0	12271363	12282049	Ctg003
46751	0	12282323	12295318	Ctg003
46801	0	12295384	12304383	Ctg003
46851	0	12304473	12313857	Ctg003
46901	0	12313869	12329900	Ctg003
46951	0	12330046	12343988	Ctg003
47001	0	12344286	12352878	Ctg003
47051	0	12352932	12364851	Ctg003
47101	0	12365322	12382821	Ctg003
47151	1	12383192	12397696	Ctg003
47201	0	12397715	12413786	Ctg003
47251	0	12413798	12423213	Ctg003
47301	0	12423240	12437626	Ctg003
47351	0	12437713	12449641	Ctg003
47401	0	12449653	12460919	Ctg003
47451	0	12460963	12473651	Ctg003
47501	0	12473667	12482197	Ctg003
47551	1	12482380	12498708	Ctg003
47601	0	12498940	12511006	Ctg003
47651	0	12511385	12523241	Ctg003
47701	0	12523456	12536529	Ctg003
47751	1	12536547	12545359	Ctg003
47801	0	12545436	12561397	Ctg003
47851	0	12561498	12573227	Ctg003
47901	0	12573580	12586012	Ctg003
47951	0	12586128	12594295	Ctg003
48001	0	12594340	12612808	Ctg003
48051	0	12613525	12624707	Ctg003
48101	0	12624876	12637064	Ctg003
48151	0	12637110	12650660	Ctg003
48201	1	12650683	12664611	Ctg003
48251	1	12664811	12696827	Ctg003
48301	0	12697780	12709706	Ctg003
48351	0	12710039	12720401	Ctg003
48401	0	12721074	12735068	Ctg003
48451	0	12735127	12751307	Ctg003
48501	0	12751740	12763336	Ctg003
48551	0	12763384	12780608	Ctg003
48601	0	12780803	12793068	Ctg003
48651	1	12793403	12807728	Ctg003
48701	1	12807761	12838791	Ctg003
48751	0	12838806	12848907	Ctg003
48801	0	12849004	12859871	Ctg003
48851	0	12860220	12872064	Ctg003
48901	0	12872094	12892894	Ctg003
48951	0	12893152	12908005	Ctg003
49001	0	12908072	12924103	Ctg003
49051	0	12924594	12934307	Ctg003
49101	0	12934523	12941787	Ctg003
49151	1	12941806	12954641	Ctg003
49201	0	12954666	12964691	Ctg003
49251	0	12964706	12977696	Ctg003
49301	0	12978687	12991226	Ctg003
49351	1	12991264	13002947	Ctg003
49401	1	13003064	13012392	Ctg003
49451	0	13012661	13019741	Ctg003
49501	1	13020140	13029843	Ctg003
49551	0	13030237	13043659	Ctg003
49601	0	13043954	13055308	Ctg003
49651	2	13055552	13068295	Ctg003
49701	0	13068314	13076801	Ctg003
49751	0	13077026	13091123	Ctg003
49801	0	13091302	13100824	Ctg003
49851	0	13101504	13107620	Ctg003
49901	0	13107639	13114335	Ctg003
49951	0	13114370	13124296	Ctg003
50001	0	13124446	13135526	Ctg003
50051	0	13135627	13147721	Ctg003
50101	0	13147822	13162287	Ctg003
50151	1	13162676	13174684	Ctg003
50201	1	13174696	13187315	Ctg003
50251	0	13188144	13205777	Ctg003
50301	0	13205934	13220203	Ctg003
50351	0	13220300	13233740	Ctg003
50401	0	13233755	13244647	Ctg003
50451	0	13244958	13252274	Ctg003
50501	0	13252301	13262678	Ctg003
50551	0	13264184	13275285	Ctg003
50601	0	13275313	13289381	Ctg003
50651	0	13289546	13297737	Ctg003
